FrameCounter,SystemTimestamp,LedState,ComputerTimestamp,G0,G1,G2,G3,G4,G5,G6,G7,R8,R9,R10,R11,R12,R13,R14,R15
22,754.331552,2,30532446.2439,0.0179566563467492,0.0196422428620571,0.0146788539977394,0.0108852364475202,0.00869747899159664,0.00925585511982571,0.0159407096171802,0.0159202317290553,0.0517531718569781,0.040436876504988,0.0248090815273478,0.0204507550146495,0.0317075163398693,0.0420668750592024,0.0504861111111111,0.0419179436480475
23,754.336544,1,30532451.233,0.0191374930539017,0.0203646370829033,0.0156985601258047,0.0118685121107266,0.00984360410830999,0.0101205065359477,0.0171265172735761,0.0170259581105169,0.0631603229527105,0.0481527347781218,0.028093395252838,0.0221377056569754,0.0373039215686275,0.05021549682675,0.0595016339869281,0.0490910089526006
24,754.341536,4,30532455.9512,0.170238945780741,0.219160646714826,0.210587743869478,0.168699538638985,0.0642156862745098,0.023968545751634,0.0511274509803922,0.152061051693405,0.0815282583621684,0.0672583419332645,0.0463622291021672,0.0390241153932838,0.0522113289760349,0.0671971203940513,0.0792401960784314,0.0684379634206624
25,754.346528,2,30532455.9512,0.014971818686989,0.016109391124871,0.0119809327239668,0.00872549019607843,0.00758636788048553,0.00789760348583878,0.0130812324929972,0.0129372771836007,0.0408938869665513,0.0320639834881321,0.0200593395252838,0.0169247239125535,0.0252505446623094,0.0333167566543526,0.0402410130718954,0.0333937496567254
26,754.351552,1,30532455.9512,0.0257779630070652,0.0273374613003096,0.0210108604845447,0.0156401384083045,0.0129481792717087,0.0133986928104575,0.0230112044817927,0.0229473039215686,0.0847750865051903,0.0647471620227038,0.0379721362229102,0.0296822177146721,0.0504384531590414,0.0677062612484607,0.0802410130718954,0.0662794529576537
27,754.356544,4,30532471.5722,0.162072318806065,0.210732714138287,0.203833112192245,0.163748558246828,0.0603267973856209,0.0201388888888889,0.0441223155929038,0.1447498885918,0.0548904267589389,0.0470416236670107,0.0345923632610939,0.0300146495379761,0.0364188453159041,0.0459434498437056,0.0540849673202614,0.0476877025319932
28,754.361536,2,30532475.8943,0.020562435500516,0.022593739250086,0.0167403803626714,0.0123731257208766,0.0100700280112045,0.0105936819172113,0.0182889822595705,0.0181205436720143,0.0608881199538639,0.047234262125903,0.0288364293085655,0.0235271579896326,0.0371813725490196,0.0493179880647911,0.0589297385620915,0.0489125061789422
29,754.366528,1,30532480.8811,0.0243292053663571,0.0257929136566907,0.0199002407980736,0.0150346020761246,0.012296918767507,0.0128438180827887,0.0218113912231559,0.0215853386809269,0.0799826989619377,0.0612143102855177,0.0358384932920537,0.0280662609871535,0.0476851851851852,0.063964667992801,0.0759150326797386,0.0625281485143077
30,754.371552,4,30532485.8662,0.158843375406843,0.206818025455796,0.20141284584009,0.161764705882353,0.058781512605042,0.018583197167756,0.0412231559290383,0.141928475935829,0.0439331026528258,0.0386549707602339,0.0298710010319917,0.0262609871534821,0.0297712418300654,0.0372549019607843,0.043937908496732,0.0392266710605811
31,754.376544,2,30532490.8535,0.0272941970310391,0.0295356037151703,0.0221755368814192,0.0162745098039216,0.0132096171802054,0.0137595315904139,0.0240662931839402,0.0239611185383244,0.0828258362168397,0.06406260749914,0.0385861713106295,0.0310806851476223,0.0501770152505447,0.066903476366392,0.0798202614379085,0.0660707420222991
32,754.381536,1,30532496.157,0.0163749305390172,0.0174647402820777,0.0136075482824709,0.0103892733564014,0.00852007469654529,0.00901756535947712,0.0150560224089636,0.0148172905525847,0.0540715109573241,0.0411730306157551,0.0240737874097007,0.019140184809556,0.0318899782135076,0.0428246660983234,0.0509967320261438,0.0420991926182238
33,754.386528,4,30532501.1447,0.164828927522426,0.213212934296526,0.206120693891592,0.165299884659746,0.0615639589169001,0.0214460784313725,0.0465079365079365,0.147039327094474,0.0638927335640138,0.0539353285173719,0.0386790505675955,0.0330933062880325,0.0416584967320261,0.0531969309462916,0.0627042483660131,0.0547838743340473
34,754.391552,2,30532507.1512,0.0258950543780265,0.0280220158238734,0.0210575458253477,0.0155046136101499,0.0125350140056022,0.013197848583878,0.0229131652661064,0.0228832442067736,0.0779988465974625,0.0604953560371517,0.0366511867905057,0.0295706558485463,0.0474509803921569,0.0632495026996306,0.0754779411764706,0.0624540012083265
35,754.396544,1,30532511.1447,0.0131836945304438,0.014093567251462,0.0111037397415106,0.00818050749711649,0.00740896358543417,0.00763548474945534,0.0119911297852474,0.0118677584670232,0.0432871972318339,0.0330065359477124,0.0193369453044376,0.0153729997746225,0.0252178649237473,0.0339821919105807,0.040906862745098,0.0335722524303839
36,754.401536,4,30532516.1046,0.171324521711519,0.220051599587203,0.211219224531918,0.169134948096886,0.0646521942110177,0.0246561819172113,0.0522642390289449,0.153008021390374,0.0860841983852364,0.0705331957344341,0.0483926728586171,0.0405859815190444,0.0547576252723312,0.0709979160746424,0.0836192810457516,0.071977810732136
37,754.406528,2,30532521.1163,0.017914979757085,0.019656002751978,0.0146591970121382,0.010937139561707,0.00872315592903828,0.00925245098039216,0.0158053221288515,0.0158032531194296,0.0517474048442907,0.0403646370829033,0.0246026831785346,0.0204845616407483,0.0316802832244009,0.0420479302832244,0.0504738562091503,0.0417998571977811
38,754.411552,1,30532525.6434,0.0193121378105898,0.0202614379084967,0.0157452454666077,0.0118425605536332,0.00984593837535014,0.0101647603485839,0.0170494864612512,0.016869986631016,0.0628373702422145,0.0481424148606811,0.0282559339525284,0.0220576966418751,0.0373692810457516,0.0499431656720659,0.0597099673202614,0.0492008568133136
39,754.416544,4,30532530.6338,0.169845995078193,0.218679050567595,0.210074205120645,0.168125720876586,0.0640709617180205,0.0240740740740741,0.0510270774976657,0.151673908199643,0.0816782006920415,0.0671138630890953,0.0463235294117647,0.0390196078431373,0.0521650326797386,0.0671687032300843,0.0792320261437909,0.0683363541495029
40,754.421536,2,30532535.6185,0.0148547273160276,0.0161300309597523,0.0119981325863679,0.008760092272203,0.00756769374416433,0.00782271241830065,0.0130742296918768,0.0129289215686275,0.0409400230680508,0.0321190230478156,0.019938080495356,0.0169292314627,0.0252614379084967,0.0332954437813773,0.0401633986928105,0.033369033888065
41,754.426528,1,30532540.6055,0.0257501786139557,0.0273374613003096,0.0209789178829426,0.0156949250288351,0.012952847805789,0.0133884803921569,0.0230275443510738,0.022894385026738,0.084717416378316,0.0646577227382181,0.0379669762641899,0.0296991210277214,0.0504901960784314,0.0676375864355404,0.0803635620915033,0.0662849453506893
42,754.431552,4,30532545.5638,0.161814320870048,0.210192638458892,0.203584942749029,0.163578431372549,0.0602054154995331,0.0200980392156863,0.0440102707749767,0.14462176916221,0.0548961937716263,0.0468833849329205,0.0346929824561404,0.0299447825107054,0.0362009803921569,0.0458179407028512,0.0539950980392157,0.0476245400120833
43,754.436544,2,30532550.6071,0.0206041120901802,0.0226178190574475,0.0167723229642734,0.0124740484429066,0.0102357609710551,0.0105153867102397,0.0182422969187675,0.018240307486631,0.0610034602076125,0.0472480220158239,0.0289035087719298,0.023648861843588,0.0371732026143791,0.0493203561617884,0.058937908496732,0.0490580545943868
44,754.441536,1,30532556.5351,0.0243073747717711,0.0257378740970072,0.0199051550444739,0.0149452133794694,0.0122268907563025,0.0127995642701525,0.0217483660130719,0.0216605392156863,0.0799711649365629,0.0611592707258342,0.0359623323013416,0.0281271129141312,0.047755991285403,0.0639978213507625,0.075984477124183,0.0627039050914483
45,754.446528,4,30532561.5209,0.158378979122013,0.207003783969728,0.20093862106246,0.161479238754325,0.0586928104575163,0.0185117102396514,0.0411788048552754,0.141566399286988,0.0440888119953864,0.0386549707602339,0.0298323013415893,0.0261652017128691,0.029640522875817,0.0372454295727953,0.04375,0.0391360465754929
46,754.451552,2,30532566.54,0.0273061046280861,0.0295665634674923,0.0221239372942159,0.0163119953863898,0.0132866479925303,0.0137493191721133,0.024047619047619,0.0240558155080214,0.0825893886966551,0.0640419676642587,0.0384494324045408,0.0311449177372098,0.0502614379084967,0.0669721511793123,0.0797630718954248,0.0661064425770308
47,754.456544,1,30532571.5278,0.0162975311582123,0.0172377020983832,0.0135534915720674,0.0103316032295271,0.00844304388422036,0.00897671568627451,0.0149953314659197,0.0148228609625668,0.0536851211072664,0.0410319917440661,0.0241176470588235,0.0190522875816993,0.0317864923747277,0.0427749360613811,0.0510702614379085,0.0421321469764376
48,754.461536,4,30532576.4919,0.164527268397237,0.213085655314757,0.20563172637476,0.164939446366782,0.0614495798319328,0.0214222494553377,0.0464752567693744,0.146799799465241,0.0641868512110727,0.0539078087375301,0.0386197110423117,0.0329772368717602,0.0417401960784314,0.0532395566922421,0.0628145424836601,0.0548882298017246
49,754.466528,2,30532581.4698,0.0257263634198619,0.0280323357413141,0.0209961177453438,0.0155507497116494,0.0125700280112045,0.0132046568627451,0.022922502334267,0.0228108288770053,0.0779642445213379,0.0603887168902649,0.0365454076367389,0.029439936894298,0.0474019607843137,0.0631571469167377,0.0752246732026144,0.0622864832207393
50,754.471552,1,30532586.4812,0.0132412479161705,0.0141623667010664,0.0110742542631088,0.00831026528258362,0.00742530345471522,0.00760825163398693,0.0119421101774043,0.0118649732620321,0.0432122260668973,0.0328173374613003,0.0193601651186791,0.0154349785891368,0.0254030501089325,0.0340745476934735,0.0407271241830065,0.0335063437139562
51,754.476544,4,30532591.4735,0.1710407239819,0.220330237358101,0.211359280554327,0.168820645905421,0.0647875816993464,0.0246697984749455,0.0522082166199813,0.152601381461676,0.086239907727797,0.0708462332301342,0.0484623323013416,0.040578093306288,0.0547494553376906,0.0712039405134034,0.0835825163398693,0.0718871862470478
52,754.481536,2,30532596.4611,0.0179526871477336,0.0194908840729274,0.0146542827657379,0.0108938869665513,0.00873249299719888,0.00924904684095861,0.0158216619981326,0.0157419786096257,0.0518800461361015,0.0402545579635363,0.0246671826625387,0.0204293441514537,0.0315305010893246,0.0418490101354551,0.0504289215686275,0.0417009941231395
53,754.486528,1,30532601.4578,0.0191871080415972,0.0203095975232198,0.0156985601258047,0.0118079584775086,0.0098249299719888,0.0101102941176471,0.0171288515406162,0.0169396167557932,0.0631776239907728,0.0481596147230822,0.0281836945304438,0.0221557358575614,0.0372794117647059,0.050177607274794,0.0597508169934641,0.049272257922777
54,754.491552,4,30532606.4022,0.16968524251806,0.218665290677675,0.209862892525431,0.168070934256055,0.0639635854341737,0.0240162037037037,0.0509710550887021,0.151598707664884,0.0815743944636678,0.0672273821809425,0.0462977296181631,0.038990308767185,0.0521023965141612,0.0670408259922326,0.0792238562091503,0.0683391003460208
55,754.496544,2,30532611.4211,0.0149222036992935,0.0160818713450292,0.0120890461447737,0.00870530565167243,0.00757703081232493,0.00787037037037037,0.0130952380952381,0.0128843582887701,0.0411476355247982,0.0319883040935672,0.0199948400412797,0.0168503493351364,0.0251988017429194,0.0332764990053993,0.0401429738562092,0.0333580491019937
56,754.501536,1,30532616.4141,0.0257620862110026,0.0273237014103887,0.0210649171949482,0.0158275663206459,0.0130485527544351,0.0134191176470588,0.0230298786181139,0.0229194518716578,0.0846943483275663,0.0648400412796698,0.0382017543859649,0.0297509578544061,0.0504384531590414,0.0679691200151558,0.0804330065359477,0.0663178997089032
57,754.506528,4,30532621.3916,0.161665475906962,0.209958720330237,0.203353973168215,0.16330738177624,0.0600816993464052,0.020115059912854,0.0440359477124183,0.144449086452763,0.0547462514417532,0.0469625042999656,0.0345459236326109,0.0298749154834348,0.0362118736383442,0.0459363455527138,0.0540808823529412,0.0476849563354754
58,754.511552,2,30532625.8755,0.0206041120901802,0.0226074991400069,0.0167821514570741,0.0124250288350634,0.0101937441643324,0.0104847494553377,0.0183613445378151,0.0181985294117647,0.0609400230680508,0.0473202614379085,0.0288338493292054,0.0236353391931485,0.0371732026143791,0.0494434972056455,0.0591339869281046,0.0489756686988521
59,754.516544,1,30532630.8825,0.0243153131698023,0.0258582731338149,0.0198879551820728,0.0149480968858131,0.0122408963585434,0.012765522875817,0.0218207282913165,0.0216271167557932,0.0801903114186851,0.061265909872721,0.0360061919504644,0.0281045751633987,0.0476062091503268,0.0638581036279246,0.0759722222222222,0.0625995496237711
60,754.521536,4,30532635.8449,0.158488132094943,0.206621947024424,0.200764165315249,0.161534025374856,0.0585690943043884,0.0185423474945534,0.0412138188608777,0.141727941176471,0.0442618223760092,0.0387891296869625,0.0297884416924665,0.0262271805273834,0.0298011982570806,0.037176754759875,0.0439052287581699,0.0390838688416543
61,754.526528,2,30532640.8611,0.0272703818369453,0.0295803233574131,0.0222001081134208,0.0163725490196078,0.0132843137254902,0.0138582516339869,0.024014939309057,0.0241226604278075,0.082722029988466,0.064031647746818,0.0385526315789474,0.0311899932386748,0.0503649237472767,0.0669792554703041,0.0799877450980392,0.0660817268083704
62,754.531552,1,30532645.8506,0.0163491307454156,0.0172377020983832,0.0136517765000737,0.0103373702422145,0.00842903828197946,0.00902777777777778,0.0150186741363212,0.0148618538324421,0.0538062283737024,0.0409494324045408,0.0240402476780186,0.0190274960558936,0.0319798474945534,0.0428838685232547,0.0508496732026144,0.0418959740759049
63,754.536544,4,30532650.8048,0.164418115424307,0.212930856553148,0.20563172637476,0.16472029988466,0.0613935574229692,0.0214665032679739,0.0464822595704949,0.14677194741533,0.0642156862745098,0.0539972480220158,0.0386738906088751,0.0330211854856885,0.0417456427015251,0.0532419247892394,0.0628390522875817,0.0547591585653869
64,754.541536,2,30532656.788,0.0258097165991903,0.0281045751633987,0.0210403459629466,0.0155536332179931,0.0125653594771242,0.0130718954248366,0.0228244631185808,0.0228219696969697,0.0779930795847751,0.0603955968352253,0.0365041279669763,0.0295143114717151,0.0474074074074074,0.0631524107227432,0.0753349673202614,0.0622837370242215
65,754.546528,1,30532660.7778,0.0132829245058347,0.0141451668386653,0.0110668828935083,0.00823529411764706,0.00740896358543417,0.00761846405228758,0.0119981325863679,0.0118231951871658,0.0433102652825836,0.0328930168558652,0.0194427244582043,0.0154451205769664,0.0253839869281046,0.0341408544093966,0.0409354575163399,0.0336628769154721
66,754.551552,4,30532665.7649,0.170862110026197,0.219697282421741,0.210946483856701,0.168970588235294,0.0645915032679739,0.024734477124183,0.0522992530345472,0.152712789661319,0.0862456747404844,0.0707258341933265,0.048328173374613,0.0405611899932387,0.0550599128540305,0.0709908117836507,0.0838194444444444,0.0720437194485637
67,754.556544,2,30532670.7857,0.0179824561403509,0.0196422428620571,0.0146886824905401,0.010916955017301,0.00871615312791783,0.00928649237472767,0.0158683473389356,0.0158394607843137,0.0518973471741638,0.0401995184038528,0.0248735810113519,0.0205510480054091,0.0317347494553377,0.0420929241261722,0.0505637254901961,0.041816334376888
68,754.561536,1,30532675.7385,0.0192625228228943,0.0203130374957,0.0157599882058086,0.0118944636678201,0.00994631185807656,0.0102158224400871,0.0172408963585434,0.0170203877005348,0.0631372549019608,0.047984176126591,0.0280985552115583,0.0221298174442191,0.0373611111111111,0.0503125888036374,0.0597508169934641,0.0491459328829571
69,754.566528,4,30532680.7253,0.169514566960387,0.218207774337805,0.209907120743034,0.16800461361015,0.0639239028944911,0.0240025871459695,0.0509407096171802,0.151303475935829,0.0815340253748558,0.0671792225662195,0.0462177502579979,0.0389643903538427,0.0519989106753813,0.067109500805153,0.0792524509803922,0.0682210138957544
70,754.571552,2,30532685.7409,0.0149202190997857,0.0161919504643963,0.0120079610791685,0.00875144175317186,0.00754668534080299,0.00777505446623094,0.0131442577030812,0.0129512032085562,0.0411822376009227,0.0323391812865497,0.0199819401444788,0.0169224701374803,0.025171568627451,0.0334162167282372,0.0403227124183007,0.0333800186741363
71,754.576544,1,30532690.6974,0.0258216241962372,0.0273305813553492,0.0211165167821515,0.0157814302191465,0.0129901960784314,0.0134974128540305,0.0230205415499533,0.0229194518716578,0.0849307958477509,0.0648194014447884,0.0380908152734778,0.0297430696416498,0.0504547930283224,0.0677512550914085,0.0804125816993464,0.0661531279178338
72,754.581536,4,30532695.6829,0.161486861951258,0.209889920880633,0.203169688928203,0.163272779700115,0.0601657329598506,0.0200265522875817,0.0439262371615313,0.144343248663102,0.054717416378316,0.0468971448228414,0.0345201238390093,0.0298309668695064,0.0361764705882353,0.0457184806289666,0.0537418300653595,0.0474103366836931
73,754.586528,2,30532700.6706,0.0207291418591728,0.0227106983144135,0.0167993513194752,0.0125086505190311,0.0102474323062558,0.0106072984749455,0.0184337068160598,0.0183461452762923,0.0613264129181084,0.0476470588235294,0.028875128998968,0.0236928104575163,0.0373257080610022,0.0495334848915412,0.0592565359477124,0.0491926182237601
74,754.591552,1,30532706.655,0.0243133285702945,0.0258410732714138,0.0198093272396678,0.0150028835063437,0.0123179271708683,0.0128370098039216,0.0217880485527544,0.0215379901960784,0.0799538638985006,0.0609700722394221,0.035812693498452,0.028025693035835,0.0476661220043573,0.0637989012029933,0.0759109477124183,0.0624704783874334
75,754.596544,4,30532710.6767,0.15821822656188,0.206453388372893,0.200599538060838,0.161303344867359,0.058625116713352,0.018453839869281,0.0411904761904762,0.141544117647059,0.0440599769319493,0.0387478500171999,0.0296955624355005,0.0262114041018706,0.0297712418300654,0.0372809510277541,0.0436887254901961,0.0391442851650464
76,754.601536,2,30532715.6321,0.0273874732079066,0.0296147230822153,0.0221534227726178,0.0163638985005767,0.0132563025210084,0.0138480392156863,0.0240756302521008,0.024105949197861,0.0829296424452134,0.0641142070863433,0.0385681114551084,0.031246337615506,0.050411220043573,0.0670360897982381,0.0800204248366013,0.0661146811665843
77,754.606528,1,30532721.6174,0.016245931571009,0.0173168214654283,0.0135117204776648,0.0103662053056517,0.00839169000933707,0.00895969498910675,0.0149206349206349,0.0147365196078431,0.0538465974625144,0.0409941520467836,0.0239912280701754,0.0190218616182105,0.0317592592592593,0.0427536231884058,0.0508619281045752,0.0417751414291207
78,754.611552,4,30532726.2156,0.164352623640549,0.212800137598899,0.205661211853162,0.164925028835063,0.0615336134453782,0.0214358660130719,0.0465639589169001,0.146869429590018,0.0642560553633218,0.0540075679394565,0.0386274509803922,0.0331338742393509,0.0418927015250545,0.0532869186321872,0.0629861111111111,0.0548058439061899
79,754.616544,2,30532731.1967,0.0259168849726125,0.0279910560715514,0.0210821170573493,0.0155046136101499,0.0125816993464052,0.0131706154684096,0.0228384687208217,0.0227969028520499,0.0779411764705882,0.0602579979360165,0.0363570691434469,0.0294590939824206,0.0475299564270152,0.0630340058728805,0.0753308823529412,0.062228813093865
80,754.621536,1,30532736.1845,0.0132551401127253,0.0141658066735466,0.0111135682343113,0.00829296424452134,0.00740896358543417,0.00756059368191721,0.0119701213818861,0.0119178921568627,0.0432583621683968,0.0329136566907465,0.0193369453044376,0.0154259634888438,0.0254221132897604,0.0341171734394241,0.0408496732026144,0.0336738617015434
81,754.626528,4,30532741.1733,0.170969278399619,0.220079119367045,0.210789227971891,0.168757208765859,0.0645845004668534,0.0248059640522876,0.0523039215686274,0.152701648841355,0.0863783160322953,0.0709803921568627,0.0484210526315789,0.040650214108632,0.054983660130719,0.0711944681254144,0.0838357843137255,0.072008018893832
82,754.631552,2,30532746.1568,0.0179526871477336,0.0196147230822153,0.0145879404393336,0.0108881199538639,0.0086624649859944,0.00919117647058824,0.0157866479925303,0.0158366755793226,0.0517358708189158,0.0402717578259374,0.0246697626418989,0.0204969574036511,0.031609477124183,0.0419058444633892,0.0502410130718954,0.0415581919042127
83,754.636544,1,30532751.1416,0.0193260300071446,0.0203508771929825,0.0157796451914099,0.0118454440599769,0.00998832866479925,0.0101341230936819,0.0171895424836601,0.0170092468805704,0.0631833910034602,0.0482490540075679,0.0282843137254902,0.0221557358575614,0.0375108932461874,0.0503978402955385,0.0599795751633987,0.0492393035645631
84,754.641536,4,30532756.1025,0.169510597761372,0.218486412108703,0.209794093075827,0.167952710495963,0.0639729225023343,0.0239719498910675,0.0508566760037348,0.151295120320856,0.0813379469434833,0.0670141038871689,0.0461687306501548,0.0388990308767185,0.0519989106753813,0.0670929241261722,0.0791625816993464,0.068196298127094
85,754.646528,2,30532761.1112,0.0149222036992935,0.0161919504643963,0.0120767605287729,0.00868800461361015,0.00755602240896359,0.00784994553376906,0.013046218487395,0.0129289215686275,0.0409342560553633,0.0321155830753354,0.0200051599587203,0.016869506423259,0.025136165577342,0.0333120204603581,0.0401838235294118,0.0333333333333333
86,754.651552,1,30532766.0967,0.0258156703977137,0.0274303405572755,0.021062460071748,0.0157814302191465,0.0129738562091503,0.0134259259259259,0.0230182072829132,0.0228470365418895,0.0850173010380623,0.064874441004472,0.0380392156862745,0.0297915258057246,0.0505855119825708,0.0678601875532822,0.0805187908496732,0.0661860822760477
87,754.656544,4,30532771.0604,0.161550369135508,0.209656002751978,0.203172146051403,0.163122837370242,0.060063025210084,0.0200231481481481,0.0439775910364146,0.144131573083779,0.0545444059976932,0.0468214654282766,0.0344298245614035,0.0298489970700924,0.0361900871459695,0.0456687505920243,0.0537418300653595,0.0473334431811941
